1.449031172967604864e+00,-1.388357304109384627e+00,-1.998726803459789647e-01
1.425333629836021299e+00,-1.392587032503011413e+00,-1.496304352037170493e-01
1.448980042158341863e+00,-1.375895631029347754e+00,-1.425507702020498146e-01
1.493971568771701897e+00,-1.350086654275418185e+00,-1.907091009769642798e-01
1.507661679901531437e+00,-1.345997295157667972e+00,-2.427964249271769848e-01
1.478125804520905806e+00,-1.371946334214230401e+00,-2.413657263523072416e-01
1.447794482581500342e+00,-1.390089841724133857e+00,-2.074052381465655293e-01
1.436734088108292173e+00,-1.384511330685758157e+00,-1.860046371184407576e-01
1.455652256932975952e+00,-1.375411687821922024e+00,-2.054165599238967355e-01
1.477579773485721226e+00,-1.364227394342877986e+00,-2.350316241813046880e-01
1.479501187761202097e+00,-1.362651963942088429e+00,-2.566183688519546591e-01
1.462142570146883092e+00,-1.384867038346448087e+00,-2.554354161004662171e-01
1.452223780853989510e+00,-1.381444192600429943e+00,-2.391627641688439943e-01
1.450040112546659099e+00,-1.370525859407690339e+00,-2.483320304668890088e-01
1.456095798095616622e+00,-1.362863410833519584e+00,-2.592141151184238490e-01
1.460453183899420804e+00,-1.359371586642085461e+00,-2.619037045995974977e-01
1.462758187136062649e+00,-1.378397887793556320e+00,-2.558548775763325733e-01
1.456079557000777402e+00,-1.384696870616487496e+00,-2.385987172400526601e-01
1.472853442281157221e+00,-1.367218989240137184e+00,-2.599789500944179044e-01
1.479910200850495183e+00,-1.357985095520673813e+00,-2.898750610271059180e-01
1.459852662098560572e+00,-1.370472511614911237e+00,-2.857926224203887755e-01
1.452945367157270073e+00,-1.371166293887245091e+00,-2.589855081087303890e-01
1.459172393625829400e+00,-1.366973868614546728e+00,-2.616600423279482612e-01
1.463359417409961338e+00,-1.352871077788523113e+00,-2.805169310745179723e-01
1.459980169979709697e+00,-1.367792194020401642e+00,-3.034451644072583831e-01
1.456629912857828835e+00,-1.383931048421763510e+00,-2.950807486602083363e-01
1.457085866106738958e+00,-1.373903062583132551e+00,-2.861889078572444900e-01
1.466339038084541357e+00,-1.353624661294501985e+00,-3.026575285529906623e-01
1.458235469789753935e+00,-1.348741700372090957e+00,-3.267433870878730939e-01
1.442522383452716994e+00,-1.369969938796968822e+00,-3.171075784729553426e-01
1.450874533414495016e+00,-1.384611039708341984e+00,-3.026479463552386728e-01
1.464643567981267935e+00,-1.370265454081002199e+00,-3.085981042933859109e-01
1.480910879804648417e+00,-1.347497338989380733e+00,-3.381749882832448262e-01
1.475942289678735975e+00,-1.346308137115549197e+00,-3.560869689461852450e-01
1.468842127481586601e+00,-1.356869151935990336e+00,-3.496733003956845609e-01
1.454214059972870121e+00,-1.364487719979098124e+00,-3.364628571324994044e-01
1.456095737300941328e+00,-1.374452427984516723e+00,-3.276289091730870684e-01
1.461982483242423747e+00,-1.371099782063758266e+00,-3.371924380417020140e-01
1.462429917925352374e+00,-1.363440550213020463e+00,-3.648366201074911830e-01
1.459884307520826763e+00,-1.363293570968653112e+00,-3.791290273394222199e-01
1.448596313239779665e+00,-1.371671592385037552e+00,-3.721563057205336533e-01
1.450200853654751265e+00,-1.375249006063039126e+00,-3.588753886345470989e-01
1.460658217920181912e+00,-1.365020299341682231e+00,-3.775138945270586355e-01
1.466628416207743868e+00,-1.365064755505749128e+00,-3.968328719396260751e-01
1.466768836141480126e+00,-1.370261607437698537e+00,-4.075697134373097441e-01
1.455257361871135302e+00,-1.378349218564383527e+00,-4.098650692202955859e-01
1.449500301290846060e+00,-1.377631885437815562e+00,-4.006393495597388443e-01
1.449618184731103376e+00,-1.373278516942552319e+00,-3.960745734452646438e-01
1.457803834684617605e+00,-1.362455901020004356e+00,-4.160882997631112357e-01
1.457794696721796068e+00,-1.370437395321298713e+00,-4.322500721406147273e-01
1.451707647767903842e+00,-1.373842511170224601e+00,-4.236561213367225909e-01
1.459717523835090791e+00,-1.375796233057748008e+00,-4.212727857206498561e-01
1.477802970119503900e+00,-1.360435281487267112e+00,-4.401281947269594097e-01
1.470977320903689822e+00,-1.353561797868595429e+00,-4.658187482310978678e-01
1.458414743912809453e+00,-1.365432393278747103e+00,-4.567933987728424183e-01
1.446212658367372894e+00,-1.380381406264576505e+00,-4.339310680194862768e-01
1.458706964631215186e+00,-1.372963402010192846e+00,-4.518322116863767168e-01
1.466570367508343242e+00,-1.371612671135504113e+00,-4.690193350434575525e-01
1.463207171342854718e+00,-1.373848369350223475e+00,-4.728687949073246410e-01
1.460405449991600602e+00,-1.373326765547239869e+00,-4.617934348841197800e-01
1.454902720588391762e+00,-1.368627248085759751e+00,-4.695743362252802755e-01
1.455314471655342334e+00,-1.371734219916864728e+00,-4.887439586853482565e-01
1.451258994847975714e+00,-1.382631531582674267e+00,-4.946353595629819910e-01
1.449512868357436091e+00,-1.387784846650577109e+00,-4.903649670673496663e-01
1.447181882283724796e+00,-1.376583409448189022e+00,-4.916322703917264114e-01
1.447994980732607573e+00,-1.378343723060704518e+00,-5.047570010562215659e-01
1.448145754454030154e+00,-1.391488857273868174e+00,-5.010128406109941590e-01
1.456961590582690480e+00,-1.396115739698780001e+00,-4.863662488687012786e-01
1.464085731553336434e+00,-1.382705389492150605e+00,-4.798625010816270353e-01
1.482048973959511073e+00,-1.357291405962928188e+00,-5.160577974362801079e-01
1.481168710499964458e+00,-1.352003419908869963e+00,-5.481919679435639514e-01
1.454534079990283724e+00,-1.377139920899612902e+00,-5.325100184403557257e-01
1.437850244797184818e+00,-1.394844769076326818e+00,-4.986546436477412025e-01
1.442261274772704827e+00,-1.393827447977999512e+00,-4.815494855213846015e-01
1.461111908091436984e+00,-1.377912893871690025e+00,-5.037573870345603000e-01
1.479957171507945368e+00,-1.358451706923906821e+00,-5.351459395117220685e-01
1.481267215910830437e+00,-1.356588489743789205e+00,-5.568465800121268350e-01
1.461517884113580301e+00,-1.370377596854637003e+00,-5.375115799251989346e-01
1.442618040677734914e+00,-1.386353284948859788e+00,-5.067966761362224792e-01
1.452465135166139731e+00,-1.382081092159780367e+00,-5.146046135951662936e-01
1.472719566782612510e+00,-1.375053694505702806e+00,-5.517314971024287473e-01
1.467671516318842517e+00,-1.388271006550185760e+00,-5.798614968657757052e-01
1.444135949280577202e+00,-1.393776009608549860e+00,-5.664129458560862584e-01
1.434962705352448520e+00,-1.393135566658264546e+00,-5.628279709820229737e-01
1.434218868074190523e+00,-1.380996335640422679e+00,-5.695711076063676437e-01
1.440710464417317871e+00,-1.378126042480395386e+00,-5.749831240974672131e-01
1.448169950974412146e+00,-1.385972550035174500e+00,-5.771653375417424847e-01
1.456435659120648651e+00,-1.392947156658881802e+00,-5.907582538902427238e-01
1.462570300107641330e+00,-1.390285923863706419e+00,-5.972180668719404562e-01
1.461986237745999562e+00,-1.377197032487359252e+00,-6.022967483109308295e-01
1.458904335329608504e+00,-1.373604325047052654e+00,-6.083331615129478065e-01
1.442766898976435730e+00,-1.386791070363304845e+00,-6.118109300696993325e-01
1.435346058030282368e+00,-1.390605295498230642e+00,-5.925211507239011022e-01
1.451128405304353830e+00,-1.380158612984525801e+00,-5.896431332567082517e-01
1.477184938875216735e+00,-1.366931109171634739e+00,-6.039026976221975040e-01
1.486648054810668862e+00,-1.360535002068602228e+00,-6.253728938267131277e-01
1.470794543369824403e+00,-1.370705330646632136e+00,-6.278538123818381278e-01
1.459868311618587544e+00,-1.377414030490527574e+00,-6.205639492559268389e-01
1.456046091855801361e+00,-1.383736752562700678e+00,-6.213149540844503660e-01
1.446863671443258337e+00,-1.386014312617462219e+00,-6.201441437969589243e-01
1.455873834424668223e+00,-1.384597970270949885e+00,-6.049259438895473462e-01
1.477435593643417366e+00,-1.374087660992973969e+00,-6.147439892376437287e-01
1.490525136285873797e+00,-1.368984294811286695e+00,-6.535047983200368282e-01
1.484802267688285715e+00,-1.370327647398822180e+00,-6.641043500529796306e-01
1.454844182111020512e+00,-1.374291186018447686e+00,-6.401459001992255704e-01
1.444056887417497936e+00,-1.370574544188747357e+00,-6.344572841640586658e-01
1.457343063090031476e+00,-1.372102452383031856e+00,-6.463760794396370413e-01
1.471393713093374522e+00,-1.380319152691218632e+00,-6.556012447698005285e-01
1.473215331962194341e+00,-1.380537083898367934e+00,-6.678047393037350732e-01
1.462749968931733147e+00,-1.369255859765178718e+00,-6.542296406322332114e-01
1.464614966053978673e+00,-1.354845457858423030e+00,-6.623386520534343402e-01
1.464359665545336364e+00,-1.356308674740159814e+00,-6.727366102347426269e-01
1.462380657233697034e+00,-1.379167102627836483e+00,-6.747796679023861932e-01
1.449649965173166244e+00,-1.402260026463989950e+00,-6.733891826789238921e-01
1.456094841421858188e+00,-1.392426879098077830e+00,-6.634230149447486458e-01
1.476175668059567236e+00,-1.365808289308608092e+00,-6.766404460596897597e-01
1.488138949151537105e+00,-1.346047121715400641e+00,-7.058111698235474130e-01
1.478733580563085903e+00,-1.353255759341060793e+00,-7.169198041781881248e-01
1.453069565193644497e+00,-1.379273026326542917e+00,-7.050391225947036933e-01
1.441186484520496691e+00,-1.390189901790448879e+00,-6.778271293515044649e-01
1.451406542100521557e+00,-1.373225998555064553e+00,-6.642242153964943441e-01
1.479699404126148643e+00,-1.363406128879248502e+00,-6.823669732049316705e-01
1.501103207609288059e+00,-1.345834085804643365e+00,-7.053852178127280048e-01
1.494636105681105720e+00,-1.345626774213344756e+00,-7.233565011472833373e-01
1.471545765281370821e+00,-1.352720320427482914e+00,-7.158134196344856370e-01
1.445652943486958719e+00,-1.372725188721546585e+00,-7.049381134187047149e-01
1.449160242285959743e+00,-1.381719281031595248e+00,-6.885557580959922319e-01
1.466997234123216920e+00,-1.374107034355291024e+00,-6.879182340740597201e-01
1.495808388056562022e+00,-1.355685766278698301e+00,-7.167354546614403965e-01
1.501754834825400176e+00,-1.340780934043043882e+00,-7.471777317770084137e-01
1.470518655353729720e+00,-1.354279188365076214e+00,-7.520080767471920558e-01
1.447374529319709335e+00,-1.376131063479925531e+00,-7.299047220912009415e-01
1.447851846144495580e+00,-1.384905849331553362e+00,-7.096905038174543545e-01
1.471671518720855776e+00,-1.380485096936628464e+00,-7.072134198044103259e-01
1.495939252156405219e+00,-1.360537739490163434e+00,-7.350864934931963246e-01
1.498119555201611774e+00,-1.359651865818406691e+00,-7.711289769304408015e-01
1.475329575991985109e+00,-1.374716696922268611e+00,-7.780571191587201119e-01
1.457034760528578499e+00,-1.375280157918409074e+00,-7.391287153284183953e-01
1.453282045640619025e+00,-1.367332315555482181e+00,-7.181376955476582724e-01
1.461436323384968983e+00,-1.358236893677844392e+00,-7.291723595558786686e-01
1.464468573535754548e+00,-1.366743924528980969e+00,-7.413857686290399318e-01
1.480313049429808459e+00,-1.369372405760000078e+00,-7.358928011292935611e-01
1.494568759752225029e+00,-1.359194735293592027e+00,-7.467755655938587145e-01
1.483844848229005642e+00,-1.365517970683587823e+00,-7.660295140967476879e-01
1.468075753644187520e+00,-1.379195293265204736e+00,-7.853795289072331709e-01
1.447846963786056040e+00,-1.395909651085822656e+00,-7.771095280526874038e-01
1.435275635356694224e+00,-1.394979632494437460e+00,-7.629713977296167515e-01
1.456470127618326282e+00,-1.386160282098626739e+00,-7.693387300951401997e-01
1.477818189106699709e+00,-1.372275189141855645e+00,-8.028936413911772485e-01
1.477080750823500876e+00,-1.370162535191676634e+00,-8.290940822217991446e-01
1.455253021493928989e+00,-1.389056130491968633e+00,-8.310159048119982739e-01
1.428109693077856734e+00,-1.377576715097984073e+00,-8.130864952829057746e-01
1.619227391243458491e+00,-1.178910247046063731e+00,-1.012070573679741070e+00
1.752007424737636043e+00,-8.486161543208646796e-01,-9.204029316530822902e-01
1.702434815206775642e+00,-7.269109306626243550e-01,-9.367024417856673058e-01
1.626771832097781534e+00,-6.484776531773481789e-01,-8.642578993456938585e-01
1.525762922791410015e+00,-5.947503040891171100e-01,-7.964410975041066321e-01
1.420383971492455988e+00,-5.761064994536591044e-01,-8.354513674654341360e-01
1.346620243214924795e+00,-5.929029499245008772e-01,-8.783006752313237131e-01
1.320646909325443152e+00,-6.019858340178911860e-01,-8.663024074494021232e-01
1.259398719457521576e+00,-6.807120425688771848e-01,-8.305698121578759530e-01
1.172680862322997619e+00,-8.993167358391613853e-01,-8.421665714493872246e-01
1.129436506449790878e+00,-1.114702374156454123e+00,-8.306257081921123442e-01
1.144972431952646641e+00,-1.289893897161050296e+00,-8.636974983171552545e-01
1.197304366919758500e+00,-1.420716584099006363e+00,-8.850426165589468930e-01
1.259008184394849517e+00,-1.528544625577850313e+00,-8.595456922112484355e-01
1.309041740747725946e+00,-1.608113538158192579e+00,-8.294653754338094931e-01
1.360997759496718196e+00,-1.674057642126182355e+00,-8.697054882680327337e-01
1.438522939033933357e+00,-1.742052625762484430e+00,-9.164262238207119271e-01
1.512709874049126491e+00,-1.802407016815363416e+00,-8.646957280621305753e-01
1.539732179020467440e+00,-1.835272588784541359e+00,-7.733142439155975545e-01
1.546652570263444604e+00,-1.882423484969183658e+00,-8.548927240152346396e-01
1.603220409433166793e+00,-1.930245622187714671e+00,-9.479531906369961236e-01
1.653911711891534964e+00,-1.971398416464718917e+00,-8.994339763377691144e-01
1.664343806181189933e+00,-1.989369575439724480e+00,-8.570057678232261278e-01
1.670299403623120238e+00,-2.009883404060979650e+00,-8.953783753662440947e-01
1.688239459218680683e+00,-2.029252864602784978e+00,-9.335398195010731204e-01
1.713121351313174445e+00,-2.044529271870767495e+00,-9.298053913115628122e-01
1.735999229126830246e+00,-2.058133710170927166e+00,-9.039425957249425103e-01
1.737905706747030710e+00,-2.064045698081675262e+00,-8.969313473081717003e-01
1.737731128586257112e+00,-2.079592199745278869e+00,-9.331538905416864038e-01
1.741938385616675244e+00,-2.089274870298961861e+00,-1.003343022730882383e+00
1.771165433689508184e+00,-2.091899120248437161e+00,-9.804757958726425526e-01
1.757638588820074510e+00,-2.089397819422568858e+00,-9.082199413125945364e-01
1.729331479137960592e+00,-2.088873197706457852e+00,-9.095081120233552419e-01
1.742463746221852627e+00,-2.090815063230400117e+00,-9.676861512351189187e-01
1.765197370757189521e+00,-2.087883169222986002e+00,-9.910063124862464878e-01
1.760421077212286134e+00,-2.086316555977338449e+00,-9.627103667831725664e-01
1.739143605249649394e+00,-2.085526325806724479e+00,-9.438689394770334307e-01
1.716676015134720679e+00,-2.081899677899532897e+00,-9.797604773380431675e-01
1.727147118204670040e+00,-2.086729887671363137e+00,-1.003621067177756121e+00
1.738220263561438772e+00,-2.089445618050888687e+00,-1.007037495746494482e+00
1.732036281244186959e+00,-2.072511365011134643e+00,-9.602431008915226496e-01
1.723598319227602760e+00,-2.068640829436955375e+00,-9.466355571189408735e-01
1.715537376131173408e+00,-2.070030253220065397e+00,-9.733495741855210381e-01
1.738394996413374471e+00,-2.076483384442393554e+00,-1.044300828273616588e+00
1.741730748817906349e+00,-2.069123055661509891e+00,-1.011916146966256536e+00
1.726970723809293062e+00,-2.064720594455741853e+00,-9.773760125126141896e-01
1.719763662885940070e+00,-2.067433414503716982e+00,-1.017260291288176521e+00
1.718814153503415376e+00,-2.068496756074321485e+00,-1.025294207862271767e+00
1.724798504167967650e+00,-2.063206499671174310e+00,-9.881277610486405294e-01
1.715070036088948147e+00,-2.041075260510174960e+00,-9.538845477510554671e-01
1.683696368603885052e+00,-2.041721846557829956e+00,-1.146175507863987031e+00
1.623870647638157472e+00,-1.939420989636535753e+00,-1.783336017976315357e+00
1.471121608865955999e+00,-1.783329848718864463e+00,-1.195897626742839170e+00
1.363006604877347705e+00,-1.747329947300268360e+00,-1.177271718870900319e+00
1.340129058955898067e+00,-1.695563063658533931e+00,-1.190236818225670401e+00
1.332505004920701230e+00,-1.673584438699584176e+00,-1.189603583347145443e+00
1.325421305236523573e+00,-1.674992114305475566e+00,-1.151366214434958790e+00
1.310066946730456650e+00,-1.670784634483134523e+00,-1.132013558285123178e+00
1.307004333687789011e+00,-1.660112859814663944e+00,-1.168917807478992987e+00
1.325956512878317728e+00,-1.650283987373156958e+00,-1.196608511994554869e+00
1.399303550884962055e+00,-1.567123314004333690e+00,-1.152099321917937846e+00
1.460225903607448750e+00,-1.408904330212240819e+00,-1.157339806300269114e+00
1.503814758154359499e+00,-1.263670412811556787e+00,-1.196450916508263740e+00
1.439996585337243618e+00,-1.203802340545464311e+00,-9.548589997669947316e-01
1.346060996868537307e+00,-1.263927057452037150e+00,-9.760955660502537157e-01
1.229443612779052675e+00,-1.290901743914561361e+00,-9.992252434220902924e-01
1.071766782022085529e+00,-1.391895073685762707e+00,-1.097800968692317358e+00
9.969629344422639150e-01,-1.376088437448459656e+00,-1.188681287331937453e+00
9.738233066181840591e-01,-1.130900151997172420e+00,-9.967837161221658748e-01
6.720772677927114858e-01,-1.161348826144616320e+00,-7.691314879126219806e-01
8.120264437864845863e-01,-1.303914639916168294e+00,-1.703997335506795663e+00
7.742777202761301769e-01,-1.038353357148226408e+00,-1.151269313208553857e+00
5.779883591121007802e-01,-9.950306367933133833e-01,-9.157458063603896026e-01
5.182804227286422760e-01,-1.037715334651974519e+00,-1.222225963522681980e+00
4.845735033474352083e-01,-1.022494246700158982e+00,-1.436904359470423387e+00
5.662018316551473696e-01,-9.658984464318944863e-01,-1.341785696271720951e+00
6.563275876982492818e-01,-8.434556603590050994e-01,-1.097460331656633592e+00
4.761582527958927447e-01,-9.215482475839690268e-01,-9.548596802988219556e-01
3.645920805949318111e-01,-1.012383232201786276e+00,-1.510695151564004579e+00
4.863919378278509509e-01,-8.259117968665180554e-01,-1.407088136419796687e+00
4.879782308250840139e-01,-7.807000763890186157e-01,-1.063839478186551668e+00
4.115149219320887175e-01,-9.283208316506131874e-01,-1.340420756058939178e+00
4.384575873837150417e-01,-7.465820159865861338e-01,-1.216913003936953563e+00
3.731605203361070267e-01,-7.809537697281377921e-01,-1.232155367258134460e+00
4.286459505256033364e-01,-8.543807834048481320e-01,-1.282600879319000908e+00
4.016864240868927016e-01,-7.895969593919714979e-01,-1.101449878100009494e+00
3.645254757050961913e-01,-8.146770884506919774e-01,-1.303614447298634627e+00
3.948963131396082127e-01,-6.864314878046040569e-01,-1.096565226721651687e+00
3.215562666894554722e-01,-7.773123573962443800e-01,-1.180615544442512155e+00
3.376735989505356694e-01,-7.876125250890337881e-01,-1.354628632311905001e+00
3.366055233635671939e-01,-6.612154858828412918e-01,-9.434880342641793760e-01
3.251822588675107317e-01,-8.476441292976738540e-01,-1.274400489283350923e+00
3.734889866782644119e-01,-6.419448094002313532e-01,-1.109838179860437757e+00
3.028777535887525740e-01,-6.783890515784927189e-01,-1.158967676211775766e+00
3.820734144019651835e-01,-6.023734107673429650e-01,-1.091320481721627766e+00
2.006892430056454457e-01,-6.818175074392518464e-01,-1.129324022150805629e+00
3.236451227916787854e-01,-6.912794068503650413e-01,-1.434243647047727777e+00
3.862219640917652352e-01,-5.646726014693678186e-01,-9.937518831757253812e-01
3.135335546213076086e-01,-6.742011916589972786e-01,-1.024708119606994705e+00
2.433550385095960000e-01,-6.637108771237493210e-01,-1.328957490012231180e+00
2.095905703982188228e-01,-5.338186776615108098e-01,-9.754495981933078985e-01
3.138776007095469556e-01,-7.261132755346607626e-01,-1.203450549289961646e+00
4.096978848167095455e-01,-6.297029198383481408e-01,-1.343871440566198006e+00
3.205771515432094265e-01,-4.454444400880158139e-01,-7.545215257643127504e-01
2.998746184459314401e-01,-6.779683857646767731e-01,-1.216939372016628162e+00
2.232979575244435078e-01,-6.297835158893569929e-01,-1.238560157458583832e+00
3.592999077415988674e-01,-5.103996751330589499e-01,-1.199820442438892742e+00
3.699720879854385691e-01,-5.503750685533693732e-01,-9.770902229008520123e-01
2.947882764369536002e-01,-5.710237520738461470e-01,-1.061292795477607909e+00
2.691558872950533532e-01,-5.999866311304498101e-01,-1.117661196352005781e+00
3.864420492302711452e-01,-5.390997836677040578e-01,-1.183398917310001908e+00
3.664687037311069040e-01,-5.477151863300288026e-01,-1.188667999325185187e+00
2.800663005381764936e-01,-5.123020305138610286e-01,-9.396364316365840574e-01
2.531422833421417273e-01,-6.088422118352190271e-01,-1.172826271248703645e+00
3.425783983558483570e-01,-5.258246356399212118e-01,-1.149678907200764044e+00
3.354645067348450693e-01,-5.453150548227421179e-01,-1.002066712428149486e+00
2.878831435827600149e-01,-5.481703107330725411e-01,-1.107791509620188686e+00
2.274049233991926877e-01,-5.611939252423779889e-01,-1.031549199182189014e+00
4.718180322550214467e-01,-4.634637851588536694e-01,-1.439987198154165204e+00
3.374327256038872069e-01,-4.559802495331792827e-01,-8.038694127730233729e-01
3.978536035963183837e-01,-5.543600257233647355e-01,-1.081709097896774274e+00
3.279003261761095356e-01,-5.997659995828990009e-01,-1.084058370489636713e+00
2.977055304561470050e-01,-5.372503212977716158e-01,-8.878267148652042584e-01
2.721434957208980210e-01,-7.133057141374828936e-01,-1.523263272892916742e+00
4.879539278726102713e-01,-3.221040033622388221e-01,-9.935858330003013439e-01
3.460748976655317888e-01,-4.742499095001695419e-01,-7.307824462511378627e-01
3.533685835003482767e-01,-6.234913883983406180e-01,-1.043430340002736934e+00
2.914071593529395376e-01,-6.578934050497851072e-01,-1.158967976568893832e+00
4.656754234183561048e-01,-4.665520048298081868e-01,-1.328743989514817425e+00
3.643596999989303642e-01,-3.641610801075607085e-01,-6.053710502797341464e-01
4.108673201515139484e-01,-5.001011829831406574e-01,-1.295195109649105447e+00
3.850722399088402081e-01,-4.610403590640933524e-01,-8.818725990908288237e-01
4.258896710297405130e-01,-4.871528232555819571e-01,-1.154550781695481421e+00
4.677543962470929184e-01,-4.569498437866580942e-01,-1.150603408854751875e+00
3.764166745897971067e-01,-3.387001278251510206e-01,-7.368364281726049736e-01
4.628434379260218945e-01,-5.175702964147679275e-01,-1.347468021192173460e+00
4.270437836528556685e-01,-3.150109716472279109e-01,-1.045665575359796762e+00
4.286296292638750449e-01,-3.408288526747660918e-01,-6.602509143134647207e-01
5.164474250997125315e-01,-5.709523803575418111e-01,-1.395332264223073215e+00
4.126091886224980132e-01,-3.174136198960236799e-01,-8.925781487487931543e-01
4.701848507250347975e-01,-2.553947496585247667e-01,-6.717196466310355607e-01
4.731362152093832041e-01,-4.748499853596930276e-01,-1.273500647115933360e+00
4.205399339924518753e-01,-3.548332843954498106e-01,-1.028079663115914810e+00
6.308953404312339641e-01,-2.544570350076031384e-01,-9.995319197464206384e-01
5.032147315007468036e-01,-3.692218648830343231e-01,-1.033507042096584838e+00
3.837869199646063434e-01,-2.788145919266734607e-01,-7.918808560444099420e-01
5.139573765099862968e-01,-3.350445937195624113e-01,-9.806515438212582980e-01
4.522917838457745088e-01,-3.409600731069333812e-01,-1.289030015066774837e+00
4.268845393857567116e-01,-1.416468029848845234e-01,-4.964138180514066079e-01
5.570704973637979895e-01,-4.101795696842477912e-01,-1.286018070929187296e+00
5.312169440872275272e-01,-3.180294479289175746e-01,-9.581085636946721218e-01
4.644860399339457158e-01,-2.503617459358796205e-01,-9.600904850490695752e-01
5.452658188273820095e-01,-1.821890511786723732e-01,-1.112562461208007392e+00
4.753296872486714175e-01,-1.061102883643973566e-01,-6.775387604523128715e-01
4.820312641172910806e-01,-2.953498569519422690e-01,-9.075886627431405396e-01
5.548684446239502410e-01,-3.411463448644272423e-01,-1.072648703823427363e+00
6.168328392069906130e-01,-1.351132693780379701e-01,-1.201163846424102122e+00
4.233992057853536162e-01,-8.887540969738115526e-02,-7.398891517752823610e-01
5.055039988660858796e-01,-1.562352365027546153e-01,-8.858755247454999093e-01
4.737764532048628352e-01,-2.368588618656447542e-01,-7.957963879373752825e-01
5.372527783864172735e-01,-3.624383123595279477e-01,-1.169855058061491260e+00
6.325074941940136419e-01,-1.190226717321715283e-01,-1.151904145227247156e+00
4.778224451781983295e-01,3.719318977876015508e-02,-6.747365320892744212e-01
4.886829157845088423e-01,-2.073019999419314918e-01,-8.348383158270191728e-01
5.794505169070953698e-01,-2.470707164391975075e-01,-1.082664283950179218e+00
5.415182011555751407e-01,-1.083064596252347467e-01,-9.057791748267062237e-01
4.717339373710677242e-01,-5.774748908501541739e-02,-1.001505359263867856e+00
4.800402102808737914e-01,-7.883570972937059551e-02,-6.942338490624492264e-01
